-2.267907313154170268e+00,5.273164869035507962e+00,-6.813133346637221255e-01,-9.974316831301223152e-01,-1.557820977577423660e+00,3.150722448594529546e-01,5.784966193686447156e-01,5.774546905080425452e-01
-2.141455492018963014e+00,5.278000638282925649e+00,-6.043453074088768195e-01,-9.629910139823499859e-01,-1.860255835637082411e+00,5.955522010183917914e-01,6.686424541669370170e-01,3.112080322996182424e-01
-2.529115620226794370e+00,5.282829372277065616e+00,-5.212648540298856492e-01,-8.896895949656420388e-01,-1.994496745078949473e+00,7.673799493228958823e-01,4.529919323741138371e-03,3.185220125256328361e-01
-1.827710987009833143e+00,5.287650948819049290e+00,-4.329122609117241338e-01,-7.804854475652316381e-01,-1.948406392210720428e+00,4.638314187344412254e-01,7.438643730206800919e-01,4.588810623353420937e-01
-1.357726496003792249e+00,5.292465245891126102e+00,-3.401811375383924640e-01,-6.397854198151706751e-01,-1.726152009460102610e+00,9.611333834402369103e-02,3.461464836445399262e-01,3.842803717134350983e-01
-1.140997947363377119e+00,5.297272141659767009e+00,-2.440093784117246811e-01,-4.732673513895126471e-01,-1.347828597480387414e+00,8.003251893836804687e-01,5.822908817894930644e-01,3.542881788037088864e-01
1.041563433493257751e-01,5.302071514478742031e+00,-1.453696770658409743e-01,-2.876509488190505115e-01,-8.476420473627125363e-01,2.406871244232640095e-01,5.484342711641524426e-01,1.009198030944529201e-01
2.862400584294025885e-01,5.306863242892203125e+00,-4.525968811970083883e-02,-9.042661698516382685e-02,-2.708164349025318773e-01,6.132865103286525565e-01,4.265278843013943222e-01,5.961391575485398553e-01
8.479425454542904861e-01,5.311647205637755498e+00,5.530806312994787644e-02,1.104468103160047704e-01,3.304948878907451593e-01,7.159231168721639227e-01,1.166298079951073596e-01,5.539115547946502627e-01
2.306641464345977610e+00,5.316423281649528931e+00,1.553164215195752262e-01,3.068632428922024591e-01,9.019247077598280260e-01,4.778880571429038326e-01,8.086122578327399335e-01,2.107230426198622997e-01
2.903980903760700283e+00,5.321191350061237557e+00,2.537538896569468405e-01,4.908964490905235456e-01,1.391807530141798921e+00,3.542708117199744322e-01,7.817110081362388385e-01,9.059626775223984518e-01
3.183798647156383943e+00,5.325951290209241407e+00,3.496248583357681738e-01,6.551199126820420604e-01,1.755850884787149013e+00,2.699045841265490520e-01,4.377408581263000364e-01,6.516537237406292427e-01
3.089518070889362811e+00,5.330702981635599969e+00,4.419596762551743496e-01,7.929065241209983794e-01,1.961140003676934862e+00,7.096831808590330359e-01,5.532543833498277941e-01,8.642209761269642465e-01
3.286123830072716689e+00,5.335446304091117753e+00,5.298244571976342687e-01,8.986960123719714977e-01,1.989113790615205657e+00,1.321160894627250171e-01,1.293739213808781097e-01,7.271994342745192741e-01
3.934950346111059982e+00,5.340181137538392520e+00,6.123305254742004156e-01,9.682193253026050161e-01,1.837243011938072046e+00,1.131640183013808976e-01,3.385835083663707445e-01,8.129211551617503417e-01
3.279641446872906041e+00,5.344907362154847519e+00,6.886434041046547438e-01,9.986709039464795046e-01,1.519258975703290826e+00,5.165796737110941450e-01,8.586636399826305110e-01,4.592065742778682624e-01
2.518043380098420325e+00,5.349624858335767286e+00,7.579912548249605475e-01,9.888218986428913837e-01,1.063912023464512080e+00,5.177604571535577849e-01,6.778661978626442375e-01,2.715689208562167556e-01
2.316552161252965369e+00,5.354333506697325440e+00,8.196726845586769228e-01,9.390697583046581087e-01,5.123720848738612110e-01,9.733553335500447767e-01,5.776846110295116299e-01,4.033999282608049519e-01
1.793385058341781413e+00,5.359033188079600052e+00,8.730638393966944077e-01,8.514221916778177413e-01,-8.549367754465185543e-02,2.168348743662875666e-01,5.942349086063959396e-01,5.974727409148334889e-01
8.873830428808434645e-01,5.363723783549595225e+00,9.176247143358642333e-01,7.294161478240455132e-01,-6.756295788695338977e-01,2.067736390699581595e-01,2.712361107314309461e-02,8.670132756672517260e-01
4.352098440368752374e-01,5.368405174404249358e+00,9.529046149590147952e-01,5.779750853051122128e-01,-1.204678825070909287e+00,4.774668710141325434e-01,6.430493623576726270e-01,9.975761289840511248e-01
-7.131062707379719479e-01,5.373077242173436296e+00,9.785467158162214352e-01,4.032102898599109198e-01,-1.624807736486443499e+00,5.280048254808565877e-01,4.470106701584490860e-01,3.590197031701602981e-02
-1.146877882291905015e+00,5.377739868622967379e+00,9.942916694032736258e-01,2.121742582439505587e-01,-1.898030602126397959e+00,2.495050219458208041e-01,9.560534452520816906e-01,4.033318932330077766e-01
-9.697883708114219958e-01,5.382392935757581931e+00,9.999802292356715361e-01,1.257610023374064641e-02,-1.999644135623220409e+00,6.899105287954351295e-01,4.986699753979194627e-01,5.180462022843669301e-01
-1.392095266962483535e+00,5.387036325823930660e+00,9.955548604880394281e-01,-1.875295564741923660e-01,-1.920461008489924071e+00,5.306809247594019840e-01,2.647629109045415152e-01,4.586968249615061000e-01
-1.304131093741726310e+00,5.391669921313560820e+00,9.810603219087461468e-01,-3.800676044699292100e-01,-1.667640517077752627e+00,3.873880022912865595e-01,6.195635955333655964e-02,1.595627575508027363e-01
-9.867380148504256709e-01,5.396293604965885393e+00,9.566432131241699999e-01,-5.572683212796608609e-01,-1.264041278963642823e+00,4.630319488625678215e-01,7.861396876045833038e-01,7.257609977050580863e-01
-8.742292385158094703e-01,5.400907259771154045e+00,9.225504919112317292e-01,-7.119809104447019088e-01,-7.461544843468717048e-01,3.053584148459793646e-01,2.342031845788294930e-03,8.420146032703318406e-01
-2.287803739150783278e-01,5.405510768973410762e+00,8.791269764346979487e-01,-8.379620663247814294e-01,-1.608045663268727055e-01,8.848802492792030572e-01,6.244482908206144822e-01,6.638355174533315806e-01
5.192342168992271079e-01,5.410104016073450595e+00,8.268118577119337731e-01,-9.301279178185412055e-01,4.390844029613287791e-01,5.871887966585027652e-01,8.199549217639116039e-01,1.651559185362473370e-01
4.720970371153490053e-01,5.414686884831768410e+00,7.661342575785001774e-01,-9.847591840091791671e-01,9.992738115247230546e-01,7.517155056212236897e-01,6.503152681007602354e-01,3.512054001304019124e-01
1.731932883654389244e+00,5.419259259271500540e+00,6.977078770818929687e-01,-9.996512628395296529e-01,1.469114460046118342e+00,2.132885986567667480e-02,9.780626816170030491e-01,1.550598105938200133e-01
2.039942253107835057e+00,5.423821023681355769e+00,6.222247894302612714e-01,-9.742031961053602140e-01,1.806125979760068390e+00,1.971572651606086080e-01,9.507440069017631945e-01,7.590132889245341241e-01
1.524107932853864256e+00,5.428372062618550764e+00,5.404484402750175942e-01,-9.094419206541030087e-01,1.979837670269081196e+00,3.589555773237780301e-01,8.647253736566242743e-01,1.162001058726025438e-02
2.111533100233477622e+00,5.432912260911724189e+00,4.532059261233840619e-01,-8.079808271508456263e-01,1.974543490184621497e+00,2.086702888482377949e-01,5.225159044334908298e-01,7.879151230099250558e-01
1.606443640158187414e+00,5.437441503663856146e+00,3.613796289779989679e-01,-6.739142987401963714e-01,1.790722109717552746e+00,9.193286466932532042e-01,5.177620293820818231e-01,6.854959333279134759e-01
2.361984946113298012e+00,5.441959676255174294e+00,2.658982918119178751e-01,-5.126524854139166143e-01,1.444993631989621941e+00,4.278574344611646429e-01,7.982177196442719058e-02,9.963729582586289268e-02
6.637259120349813912e+00,5.446466664346054642e+00,1.677276251427975706e-01,-3.307029816355982477e-01,9.686168960834472541e-01,5.944064410461090686e-01,3.879012818437080901e-01,4.028014926413137076e-03
1.149063961823855173e+00,5.450962353879913458e+00,6.786053971259115025e-02,-1.354082174512624415e-01,4.046632273010601355e-01,4.034287593376806313e-02,8.599567023396949006e-01,7.080352419930092678e-01
5.769913755329123539e-01,5.455446631086098286e+00,-3.269289593933739219e-02,6.535083953764256326e-02,-1.958778316436518840e-01,3.519159648693727105e-01,8.687022279521925405e-01,9.647296977230879200e-01
6.855932438193400591e-01,5.459919382482761208e+00,-1.329156714392607241e-01,2.634727144634581020e-01,-7.787087104509345936e-01,5.732376893435650045e-01,3.054276595043605713e-01,7.026230125465762200e-01
-1.499418936040741723e-02,5.464380494879733874e+00,-2.317941207527226821e-01,4.509623538799140130e-01,-1.291133094449955276e+00,3.879933408885346546e-01,1.422013216219064624e-01,4.533707338947057242e-01
-4.333763231361711377e-01,5.468829855381391880e+00,-3.283281745331291801e-01,6.202537598964942278e-01,-1.686820431217905369e+00,5.989341270375181381e-01,1.044301426808609268e-01,5.764893693598541757e-01
-6.183587707426263513e-01,5.473267351389512925e+00,-4.215414749516639414e-01,7.645153101110697680e-01,-1.929994880510607524e+00,5.354186157584991390e-01,3.429377650580885950e-01,8.790199757756134158e-01
-2.717375035561655494e-01,5.477692870606122533e+00,-5.104912507058757543e-01,8.779254423935745066e-01,-1.998669966034864576e+00,7.861601719845447978e-01,2.539828983312768518e-01,2.533265607199650660e-01
-3.560120938253353851e-01,5.482106301036338891e+00,-5.942778523298207771e-01,9.559075794766810352e-01,-1.886636469905318192e+00,1.274574360462767952e-01,1.339173306643752781e-01,4.335883408264449290e-01
5.863378014303367580e-01,5.486507530991207027e+00,-6.720538513643984357e-01,9.953148131551895483e-01,-1.604023835465462122e+00,2.815755109055972927e-01,1.970005029725140355e-01,1.921813283261927241e-01
7.211879291887510757e-01,5.490896449090524101e+00,-7.430326113577326863e-01,9.945568953076028285e-01,-1.176384319563572589e+00,3.826398700166648847e-01,9.444686474814224519e-01,8.092545944441634775e-01
1.469713549667196251e+00,5.495272944265658488e+00,-8.064962440073513150e-01,9.536644111164059856e-01,-6.423827001224728939e-01,9.381426652696902568e-01,8.089737682037826394e-01,9.694227578141876300e-01
2.158010253979694149e+00,5.499636905762360861e+00,-8.618028699747584120e-01,8.742875448269378236e-01,-5.030042274846658473e-02,2.248635061060831886e-01,3.298742294871054304e-01,2.950598905254703253e-01
2.705442204216214730e+00,5.503988223143566394e+00,-9.083931109355832811e-01,7.596294878516454130e-01,5.463297380710171458e-01,5.356236463441417239e-01,9.920123679861783117e-01,5.117654585602371409e-01
2.802031484009753992e+00,5.508326786292190747e+00,-9.457957472038479585e-01,6.143171764836800053e-01,1.093563813613858127e+00,7.041203084249205713e-01,8.722819644004509154e-02,6.377188307437581249e-01
3.319104859982908717e+00,5.512652485413914505e+00,-9.736324837084461281e-01,4.442145754983751194e-01,1.541923953457278174e+00,4.078768425795975539e-01,4.066340346306126508e-01,9.844404440704712655e-02
3.489387246239252782e+00,5.516965211039965844e+00,-9.916217761181241874e-01,2.561860424369271638e-01,1.850871936525225747e+00,4.978439064648808587e-01,9.737588943344267500e-01,8.833645526685272031e-01
2.777819622008061984e+00,5.521264854029885427e+00,-9.995816784170327152e-01,5.781932182180657409e-02,1.992474410751684966e+00,6.435142260678927695e-01,6.531613738253703172e-01,3.522765065107567040e-01
3.247431547684962894e+00,5.525551305574292194e+00,-9.974316831301223152e-01,-1.428806523442655296e-01,1.953928470849149557e+00,7.497648245517581911e-01,2.954304967117765690e-01,8.784466520389050403e-01
2.516628532404496355e+00,5.529824457197634935e+00,-9.851935355860942378e-01,-3.378147894347669489e-01,1.738719225538253310e+00,5.611095481631031001e-01,4.274003672204907955e-01,5.790600424314252814e-01
1.510249477334936863e+00,5.534084200760939432e+00,-9.629910139823499859e-01,-5.191166746728202996e-01,1.366304693471304788e+00,1.539527369465886197e-01,6.526622578627414573e-01,4.481022039687384551e-01
1.076227628527541835e+00,5.538330428464544042e+00,-9.310486774763927498e-01,-6.794700121525414360e-01,8.703565178013735748e-01,3.289403619613642249e-01,6.189961845847773425e-01,3.854193444090887599e-01
2.423417527687015127e-01,5.542563032850827298e+00,-8.896895949656420388e-01,-8.124038682432217495e-01,2.957155641651739719e-01,1.854986152738932192e-01,9.183254112334757746e-01,5.328809018021205546e-01
-5.268773052278789004e-01,5.546781906806927509e+00,-8.393320775270778356e-01,-9.125538010594782534e-01,-3.056623400838529014e-01,2.448642909837686066e-01,9.768272273751392731e-01,7.725173485520611116e-01
-9.297383990470964310e-01,5.550986943567453480e+00,-7.804854475652316381e-01,-9.758783383216635965e-01,-8.794039617648830021e-01,8.243758734066866101e-01,8.017388453817264615e-02,6.996984300629091047e-01
-1.605314672104212859e+00,5.555178036717186352e+00,-7.137448874599253701e-01,-9.998220678116103155e-01,-1.373634786099745986e+00,9.402671786225620387e-01,3.830469285719897421e-01,6.140842260951506759e-01
-1.211793575767028841e+00,5.559355080193774334e+00,-6.397854198151706751e-01,-9.834187590358590692e-01,-1.743669220773097051e+00,8.244308256797606704e-01,9.100792344243548992e-01,2.286629096752134105e-01
-2.018933765213390519e+00,5.563517968290413229e+00,-5.593550801937748895e-01,-9.273303547021839455e-01,-1.956050817752390758e+00,2.272887134912009444e-01,6.875423715942153846e-01,3.367418559069164097e-01
-1.295014686935962445e+00,5.567666595658524287e+00,-4.732673513895126471e-01,-8.338202585388743149e-01,-1.991577218563375995e+00,9.099643006588890026e-01,9.995606917658913515e-01,6.344073671924911340e-01
-1.272094074955687937e+00,5.571800857310419630e+00,-3.823929357575828192e-01,-7.066619974059581422e-01,-1.847036324354861758e+00,8.230405784544257974e-01,6.024976586519805721e-01,3.749994305624537727e-02
-1.483505580874641350e+00,5.575920648621959685e+00,-2.876509488190505115e-01,-5.509869435674554783e-01,-1.535496715946724322e+00,5.178389789160295908e-01,5.900204087390543695e-01,8.495392894270581419e-01
-4.307277367290772707e-01,5.580025865335197288e+00,-1.899996232083335235e-01,-3.730772421734358524e-01,-1.085126065701653486e+00,2.663052179232947569e-01,6.251898947761820313e-01,9.749479561653755511e-01
3.474459837779276805e-01,5.584116403561022679e+00,-9.042661698516382685e-02,-1.801123002014872743e-01,-5.366443738234734084e-01,1.735356955786252486e-01,4.631034021679913959e-01,4.073992079954797951e-01
1.323107863096207426e+00,5.588192159781786295e+00,1.006097566600377795e-02,2.012093290176723837e-02,6.035770676027583936e-02,8.265869377522656603e-01,6.453038419131706949e-02,9.972573455779238927e-01
2.038976768371194570e+00,5.592253030853921558e+00,1.104468103160047704e-01,2.195422014806643896e-01,6.519025804184793715e-01,7.207933301802672554e-01,9.302394137686182951e-01,6.785701134841393145e-01
2.897402095407189737e+00,5.596298914010554348e+00,2.097155717291858956e-01,4.101040160734499840e-01,1.184506061707841784e+00,2.395987229955027775e-01,4.651911795050572840e-01,2.494888956934401270e-01
3.078016624626032538e+00,5.600329706864105361e+00,3.068632428922024591e-01,5.841164035610222349e-01,1.610013116869277727e+00,5.307342754322690315e-01,8.272412954303168808e-01,6.740082699724464499e-01
3.970000352537697896e+00,5.604345307408876486e+00,4.009072597711534902e-01,7.345572300230591711e-01,1.889951773176615779e+00,1.375832005302808358e-01,3.676587932899086919e-01,8.598124680588147273e-01
4.392500312124945516e+00,5.608345614023639847e+00,4.908964490905235456e-01,8.553555734651377973e-01,1.999011539958036376e+00,9.539847390595387333e-01,6.744928794207849521e-03,2.979755275120059554e-01
3.573285247515514573e+00,5.612330525474200194e+00,5.759206486219587973e-01,9.416367111318797445e-01,1.927331841878205942e+00,2.629602530564488783e-01,6.259750097437277727e-01,8.784815890129379357e-01
3.759203003451903502e+00,5.616299940915966182e+00,6.551199126820420604e-01,9.899188351345405978e-01,1.681393557117861537e+00,7.413752717357641187e-01,5.990966996142179646e-01,2.199027690481727415e-01
3.317849270245683879e+00,5.620253759896494117e+00,7.276932097334688487e-01,9.982535580876029657e-01,1.283433052545317921e+00,5.965976636285665879e-01,8.977950984273539436e-01,1.036706347902626169e-01
2.539055492521196999e+00,5.624191882358037020e+00,7.929065241209983794e-01,9.663045387592147373e-01,7.694316955486808496e-01,8.660381463052001516e-01,9.129773161547654059e-01,6.834677269091041785e-01
2.250199936616068541e+00,5.628114208640070615e+00,8.501002800001258297e-01,8.953610548587748186e-01,1.858626196465017755e-01,2.312105659967703675e-01,7.446012663270989984e-01,9.043856606865139369e-01
1.653034296423305349e+00,5.632020639481821078e+00,8.986960123719714977e-01,7.882859752424388189e-01,-4.145111168297214155e-01,4.326934055995682593e-01,6.363236999841299646e-01,9.951603838472642405e-01
9.508146582451378892e-01,5.635911076024772370e+00,9.382022177526350148e-01,6.494002310775216502e-01,-9.774070719438672228e-01,8.568510589041976599e-01,8.056857578044607227e-01,6.578379133553916569e-01
4.058287577515701239e-01,5.639785419815170009e+00,9.682193253026050161e-01,4.843084480417236271e-01,-1.451931335547693047e+00,1.283313394980961641e-01,3.642652560599430878e-01,8.619837770108912389e-01
-1.844618560803285012e-01,5.643643572806514186e+00,9.884437381376001142e-01,2.996727760334543245e-01,-1.795180072544153793e+00,4.025517185767021333e-01,6.771032315488695330e-01,2.903981923685607924e-01
-2.873523593110014485e-01,5.647485437362037786e+00,9.986709039464795046e-01,1.029440433186128295e-01,-1.976118648165552161e+00,5.375205668861339214e-01,6.657098279129172180e-01,7.009663760029671842e-02
-1.327507462625824530e+00,5.651310916257179073e+00,9.987973838596096998e-01,-9.793891582182946698e-02,-1.978387606412309818e+00,1.858100287825575903e-01,9.711444481380140381e-01,9.646971193674014344e-02
-6.481761691373512102e-01,5.655119912682041061e+00,9.888218986428913837e-01,-2.948696265456907106e-01,-1.801781800745198225e+00,6.328730153975535844e-01,3.511453467316358878e-01,6.222018051488789059e-01
-6.355909493063403026e-01,5.658912330243844657e+00,9.688453416360958137e-01,-4.799011039072921814e-01,-1.462268942290249063e+00,9.918357345997518282e-01,4.870833772088134506e-02,4.418119440344456805e-01
-3.699396264340072404e-01,5.662688072969362274e+00,9.390697583046581087e-01,-6.455665472249776382e-01,-9.905458885313259687e-01,8.943248686048276275e-01,8.896461523269407756e-01,2.729285661162205168e-01
